dataset,model_id,total_shots,seed,order_family,order_id,n_eval,accuracy,macro_f1,mean_prompt_tokens,total_latency_seconds
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_17,200,0.945,0.9449876222149983,220.605,6.423722259351052
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_18,200,0.94,0.93999399939994,220.605,6.504346830013674
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_19,200,0.95,0.9500000000000001,220.605,6.745947490824619
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_20,200,0.945,0.9449876222149983,220.605,7.940167830005521
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_21,200,0.94,0.93999399939994,220.605,8.301108135929098
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_22,200,0.95,0.9499799919967986,220.605,7.655304118030472
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_23,200,0.945,0.9449876222149983,220.605,6.384997836052207
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_24,200,0.95,0.9499949994999499,220.605,6.420549193659099
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_25,200,0.945,0.9449986249656241,220.605,6.394988534040749
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_26,200,0.95,0.9499949994999499,220.605,6.399633232882479
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_27,200,0.945,0.9449876222149983,220.605,6.750607187073911
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_28,200,0.95,0.9499799919967986,220.605,6.761225706373807
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_29,200,0.945,0.9449986249656241,220.605,6.483060063124867
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_30,200,0.945,0.9449876222149983,220.605,6.730351603211602
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_31,200,0.94,0.94,220.605,6.3856950539920945
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_32,200,0.94,0.93999399939994,220.605,6.369345585233532
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_33,200,0.945,0.9449986249656241,220.605,6.455303093563998
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_34,200,0.945,0.9449876222149983,220.605,6.405545273912139
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_35,200,0.935,0.934998374959374,220.605,6.3991443650156725
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_36,200,0.95,0.9499949994999499,220.605,6.384397813293617
sst2,Qwen/Qwen3-4B,8,4,exhaustive,perm_37,200,0.945,0.9449986249656241,220.605,6.378532697708579
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_08,200,0.96,0.9599358974358974,212.875,6.408854699402582
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_09,200,0.96,0.9599639675708138,212.875,6.40731120100827
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_10,200,0.965,0.9649921232277263,212.875,6.4434366719506215
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_11,200,0.96,0.9599358974358974,212.875,6.448166631831555
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_12,200,0.935,0.9348027784046742,212.875,6.866454652015818
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_13,200,0.955,0.9549448073890516,212.875,8.227922670019325
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_14,200,0.955,0.9549448073890516,212.875,8.752847094030585
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_15,200,0.955,0.9549086900974473,212.875,7.877072255912935
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_16,200,0.965,0.9649991249781245,212.875,6.442646453011548
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_17,200,0.955,0.9549086900974473,212.875,6.4179734669742174
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_18,200,0.96,0.9599358974358974,212.875,6.387773800233845
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_19,200,0.96,0.9599358974358974,212.875,6.394041625841055
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_20,200,0.965,0.9649921232277263,212.875,6.580036379746161
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_21,200,0.955,0.9549988749718743,212.875,6.60592304909369
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_22,200,0.96,0.9599639675708138,212.875,6.55502188616083
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_23,200,0.96,0.9599358974358974,212.875,6.61185118908179
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_24,200,0.945,0.9448883990079913,212.875,6.3687423001392744
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_25,200,0.95,0.9499198717948718,212.875,6.382674468768528
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_26,200,0.965,0.9649921232277263,212.875,6.375168585276697
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_27,200,0.955,0.9549086900974473,212.875,6.3321284032426775
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_28,200,0.95,0.9499198717948718,212.875,6.324395022937097
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_29,200,0.94,0.939783219590526,212.875,6.325445151160238
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_30,200,0.955,0.9549448073890516,212.875,6.409659526165342
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_31,200,0.945,0.9448883990079913,212.875,6.35260366127477
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_32,200,0.965,0.9649570724137068,212.875,6.30502253814484
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_33,200,0.97,0.9699729756781104,212.875,6.30428822079557
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_34,200,0.965,0.9649781113195747,212.875,6.29624738387065
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_35,200,0.95,0.9499949994999499,212.875,6.328396529832389
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_36,200,0.96,0.9599639675708138,212.875,6.30741689199931
sst2,Qwen/Qwen3-4B,8,5,exhaustive,perm_37,200,0.955,0.9549086900974473,212.875,6.29642295834492
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_08,200,0.865,0.864726070292342,1000.56,13.224800399824744
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_09,200,0.85,0.8494580489763147,1000.56,13.335203853057465
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_10,200,0.84,0.8386934166750681,1000.56,13.351399115286767
rte,Qwen/Qwen3-4B,8,1,exhaustive,perm_11,200,0.86,0.8596491228070176,1000.56,13.261417885893025
